Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Tyson BagentQB - CHI,@SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Tyson Bagent,QB,CHI
Jason BeanQB - IND,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Jason Bean,QB,IND
Stetson BennettQB - LARView News,@ATL,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Stetson Bennett,QB,LAR
Carter BradleyQB - SF,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Carter Bradley,QB,SF
Teddy BridgewaterQB - TBView News,@MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Teddy Bridgewater,QB,TB
Jacoby BrissettQB - ARIView News,@CIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Jacoby Brissett,QB,ARI
Max BrosmerQB - MINView News,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Max Brosmer,QB,MIN
Jake BrowningQB - CIN,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Jake Browning,QB,CIN
Shane BuecheleQB - BUF,PHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Shane Buechele,QB,BUF
Sean CliffordQB - GB,BAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Sean Clifford,QB,GB
Brady CookQB - NYJ,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Brady Cook,QB,NYJ
Kirk CousinsQB - ATL,LAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,17,Kirk Cousins,QB,ATL
Lamar JacksonQB - BAL,@PIT,213.22,1.77,0.53,44.78,0.24,0,0,0,0,0.06,0,0.24,20.35,18,Lamar Jackson,QB,BAL
Josh AllenQB - BUF,NYJ,222.53,1.59,0.65,29.83,0.59,0,0,0,0,0.0,0,0.18,20.12,18,Josh Allen,QB,BUF
Jayden DanielsQB - WAS,@PHI,219.0,1.53,0.65,44.41,0.35,0,0,0,0,0.0,0,0.18,19.76,18,Jayden Daniels,QB,WAS
Jalen HurtsQB - PHI,WAS,194.63,1.23,0.53,31.33,0.82,0,0,0,0,0.0,0,0.18,19.34,18,Jalen Hurts,QB,PHI
Joe BurrowQB - CIN,CLE,259.71,2.0,0.65,9.24,0.12,0,0,0,0,0.0,0,0.18,18.37,18,Joe Burrow,QB,CIN
Baker MayfieldQB - TB,CAR,243.02,1.88,0.79,15.27,0.16,0,0,0,0,0.06,0,0.24,18.03,18,Baker Mayfield,QB,TB
Patrick MahomesQB - KC,@LV,248.76,1.82,0.71,15.94,0.12,0,0,0,0,0.0,0,0.12,17.88,18,Patrick Mahomes,QB,KC
Drake MayeQB - NEView News,MIA,210.54,1.4,0.73,32.55,0.28,0,0,0,0,0.06,0,0.23,17.4,18,Drake Maye,QB,NE
Bo NixQB - DEN,LAC,223.9,1.59,0.71,23.53,0.23,0,0,0,0,0.0,0,0.18,17.27,18,Bo Nix,QB,DEN
Kyler MurrayQB - ARI,@LAR,212.63,1.41,0.65,30.43,0.28,0,0,0,0,0.0,0,0.17,17.23,18,Kyler Murray,QB,ARI
Brock PurdyQB - SFView News,SEA,238.48,1.65,0.71,14.7,0.18,0,0,0,0,0.0,0,0.12,17.03,18,Brock Purdy,QB,SF
J.J. McCarthyQB - MIN,GB,230.31,1.53,0.74,20.23,0.21,0,0,0,0,0.0,0,0.17,16.8,18,J.J. McCarthy,QB,MIN
Trevor LawrenceQB - JAXView News,TEN,236.85,1.54,0.77,15.13,0.18,0,0,0,0,0.06,0,0.24,16.57,18,Trevor Lawrence,QB,JAX
Caleb WilliamsQB - CHI,DET,216.98,1.39,0.69,22.49,0.23,0,0,0,0,0.06,0,0.23,16.39,18,Caleb Williams,QB,CHI
Justin HerbertQB - LACView News,@DEN,219.88,1.47,0.53,14.89,0.18,0,0,0,0,0.0,0,0.12,15.94,18,Justin Herbert,QB,LAC
Dak PrescottQB - DAL,@NYG,237.8,1.65,0.71,8.32,0.12,0,0,0,0,0.0,0,0.18,15.88,18,Dak Prescott,QB,DAL
C.J. StroudQB - HOU,IND,231.46,1.59,0.71,11.5,0.12,0,0,0,0,0.0,0,0.18,15.71,18,C.J. Stroud,QB,HOU
Justin FieldsQB - NYJView News,@BUF,174.52,0.94,0.65,44.71,0.38,0,0,0,0,0.0,0,0.29,15.61,18,Justin Fields,QB,NYJ
Jared GoffQB - DET,@CHI,244.46,1.62,0.64,3.66,0.06,0,0,0,0,0.0,0,0.17,15.36,18,Jared Goff,QB,DET
Jordan LoveQB - GBQView News,@MIN,230.09,1.53,0.71,9.96,0.12,0,0,0,0,0.0,0,0.18,15.26,18,Jordan Love,QB,GBQ
Bryce YoungQB - CAR,@TB,198.41,1.21,0.66,18.7,0.25,0,0,0,0,0.06,0,0.22,14.75,18,Bryce Young,QB,CAR
Cam WardQB - TEN,@JAX,198.63,1.18,0.82,23.03,0.18,0,0,0,0,0.06,0,0.24,14.29,18,Cam Ward,QB,TEN
Tua TagovailoaQB - MIA,@NE,230.76,1.51,0.7,4.5,0.05,0,0,0,0,0.0,0,0.17,14.28,18,Tua Tagovailoa,QB,MIA
Matthew StaffordQB - LARQView News,ARI,229.94,1.53,0.73,2.22,0.06,0,0,0,0,0.0,0,0.12,14.2,18,Matthew Stafford,QB,LARQ
Michael Penix Jr.QB - ATL,NO,212.43,1.35,0.71,11.62,0.12,0,0,0,0,0.0,0,0.18,14.0,18,Michael Penix Jr.,QB,ATL
Michael Penix Jr.QB - ATL,NO,212.43,1.35,0.71,11.62,0.12,0,0,0,0,0.0,0,0.18,14.0,18,Michael Penix Jr.,QB,ATL
Geno SmithQB - LVView News,KC,215.83,1.29,0.76,11.8,0.12,0,0,0,0,0.0,0,0.18,13.81,18,Geno Smith,QB,LV
Sam DarnoldQB - SEA,@SF,216.46,1.3,0.82,11.73,0.12,0,0,0,0,0.0,0,0.18,13.75,18,Sam Darnold,QB,SEA
Russell WilsonQB - NYGView News,DAL,212.22,1.16,0.58,10.64,0.11,0,0,0,0,0.0,0,0.16,13.37,18,Russell Wilson,QB,NYG
Aaron RodgersQB - PIT,BAL,211.11,1.25,0.63,7.5,0.09,0,0,0,0,0.0,0,0.12,13.23,18,Aaron Rodgers,QB,PIT
Joe FlaccoQB - CLEView News,@CIN,232.45,1.28,0.86,4.16,0.06,0,0,0,0,0.0,0,0.31,12.85,18,Joe Flacco,QB,CLE
Anthony RichardsonQB - IND,@HOU,95.23,0.56,0.39,25.2,0.23,0,0,0,0,0.06,0,0.11,9.31,18,Anthony Richardson,QB,IND
Tyler ShoughQB - NO,@ATL,102.71,0.55,0.46,12.27,0.14,0,0,0,0,0.04,0,0.13,7.44,18,Tyler Shough,QB,NO
Daniel JonesQB - IND,@HOU,107.98,0.57,0.44,12.5,0.11,0,0,0,0,0.0,0,0.18,7.27,18,Daniel Jones,QB,IND
Spencer RattlerQB - NO,@ATL,101.39,0.51,0.38,11.72,0.14,0,0,0,0,0.0,0,0.13,7.09,18,Spencer Rattler,QB,NO
Jalen MilroeQB - SEA,@SF,1.97,0.01,0.01,2.63,0.03,0,0,0,0,0.0,0,0.01,0.52,18,Jalen Milroe,QB,SEA
Brandon AllenQB - TEN,@JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Brandon Allen,QB,TEN
Kyle AllenQB - DETView News,@CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Kyle Allen,QB,DET
Tyson BagentQB - CHI,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Tyson Bagent,QB,CHI
Jason BeanQB - IND,@HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Jason Bean,QB,IND
Stetson BennettQB - LARView News,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Stetson Bennett,QB,LAR
Carter BradleyQB - SF,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Carter Bradley,QB,SF
Teddy BridgewaterQB - TBView News,CAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Teddy Bridgewater,QB,TB
Jacoby BrissettQB - ARIView News,@LAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Jacoby Brissett,QB,ARI
Max BrosmerQB - MINView News,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Max Brosmer,QB,MIN
Jake BrowningQB - CIN,CLE,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Jake Browning,QB,CIN
Shane BuecheleQB - BUF,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Shane Buechele,QB,BUF
Sean CliffordQB - GB,@MIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Sean Clifford,QB,GB
Brady CookQB - NYJ,@BUF,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Brady Cook,QB,NYJ
Kirk CousinsQB - ATL,NO,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,18,Kirk Cousins,QB,ATL
