Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Curtis SamuelWR - BUFQ,MIA,0.0,0,0,2.23,0.0,1.86,19.04,0.19,0.0,0,0,0.0,5.13,3,Curtis Samuel,WR,BUFQ
Malachi CorleyWR - NYJ,@TB,0.0,0,0,3.0,0.0,2.06,20.24,0.12,0.0,0,0,0.0,5.1,3,Malachi Corley,WR,NYJ
Troy FranklinWR - DENView News,@LAC,0.0,0,0,0.24,0.0,1.66,23.02,0.18,0.0,0,0,0.0,5.07,3,Troy Franklin,WR,DEN
Diontae JohnsonWR - CLE,GB,0.0,0,0,0.0,0.0,2.07,22.46,0.12,0.0,0,0,0.06,4.92,3,Diontae Johnson,WR,CLE
Malik WashingtonWR - MIA,@BUF,0.0,0,0,1.06,0.0,1.88,19.31,0.12,0.06,0,0,0.06,4.88,3,Malik Washington,WR,MIA
Brandin CooksWR - NO,@SEA,0.0,0,0,0.36,0.0,1.79,23.25,0.12,0.0,0,0,0.0,4.87,3,Brandin Cooks,WR,NO
Jalen TolbertWR - DAL,@CHI,0.0,0,0,0.0,0.0,1.8,21.92,0.12,0.0,0,0,0.0,4.71,3,Jalen Tolbert,WR,DAL
Nick Westbrook-IkhineWR - MIA,@BUF,0.0,0,0,0.0,0.0,1.53,20.6,0.18,0.0,0,0,0.0,4.67,3,Nick Westbrook-Ikhine,WR,MIA
Tory HortonWR - SEAQ,NO,0.0,0,0,0.0,0.0,1.73,21.39,0.12,0.0,0,0,0.0,4.59,3,Tory Horton,WR,SEAQ
Greg DortchWR - ARI,@SF,0.0,0,0,2.17,0.0,1.81,16.45,0.12,0.0,0,0,0.0,4.39,3,Greg Dortch,WR,ARI
Isaac TeSlaaWR - DETView News,@BAL,0.0,0,0,0.0,0.0,1.39,20.75,0.15,0.0,0,0,0.0,4.37,3,Isaac TeSlaa,WR,DET
Robert WoodsWR - PIT,@NE,0.0,0,0,0.0,0.0,1.76,18.84,0.12,0.0,0,0,0.0,4.36,3,Robert Woods,WR,PIT
Devaughn VeleWR - DEN,@LAC,0.0,0,0,0.18,0.0,1.81,17.85,0.12,0.0,0,0,0.0,4.33,3,Devaughn Vele,WR,DEN
Tre TuckerWR - LV,@WAS,0.0,0,0,2.09,0.0,1.51,18.72,0.12,0.0,0,0,0.0,4.31,3,Tre Tucker,WR,LV
Jermaine BurtonWR - CINQ,@MIN,0.0,0,0,0.36,0.0,1.44,20.4,0.12,0.0,0,0,0.0,4.24,3,Jermaine Burton,WR,CINQ
Demarcus RobinsonWR - SF,ARI,0.0,0,0,0.0,0.0,1.48,20.27,0.12,0.0,0,0,0.0,4.23,3,Demarcus Robinson,WR,SF
Elic AyomanorWR - TEN,IND,0.0,0,0,0.6,0.0,1.56,18.6,0.12,0.0,0,0,0.0,4.2,3,Elic Ayomanor,WR,TEN
Noah BrownWR - WAS,LV,0.0,0,0,0.0,0.0,1.52,19.32,0.12,0.0,0,0,0.0,4.17,3,Noah Brown,WR,WAS
